USW00012839,1873,0.0
EZE00100082,1884,12.6
ITE00100554,1878,18.3
USW00012839,1876,0.0
ITE00100554,1879,16.5
EZE00100082,1885,12.45
USW00013994,1872,0.0
USW00013994,1875,0.0
EZE00100082,1886,13.4
USW00012839,1877,0.0
USW00013994,1873,0.0
ITE00100554,1880,17.1
GM000010962,1882,10.1
USW00013994,1876,0.0
USW00012839,1878,0.0
ITE00100554,1881,17.5
USW00012839,1879,0.0
EZE00100082,1887,12.0
USW00013994,1877,0.0
GM000010962,1883,9.35
EZE00100082,1888,12.0
EZE00100082,1889,11.95
GM000010962,1884,9.7
EZE00100082,1890,14.15
USW00012839,1880,0.0
USW00013994,1878,0.0
ITE00100554,1882,17.95
GM000010962,1885,9.8
USW00013994,1879,0.0
GM000010962,1886,10.7
EZE00100082,1891,12.4
USW00012839,1881,0.0
USW00013994,1880,0.0
ITE00100554,1883,17.4
EZE00100082,1892,12.1
ITE00100554,1884,17.6
USW00012839,1882,0.0
GM000010962,1887,8.05
GM000010962,1888,9.4
USW00013994,1881,0.0
GM000010962,1889,8.9
USW00012839,1883,0.0
ITE00100554,1885,16.2
ITE00100554,1886,18.8
EZE00100082,1893,14.05
GM000010962,1890,10.15
USW00012839,1884,0.0
EZE00100082,1894,13.3
USW00013994,1882,0.0
GM000010962,1891,10.15
USW00013994,1883,0.0
ITE00100554,1887,16.25
USW00012839,1885,0.0
ITE00100554,1888,16.1
GM000010962,1892,10.3
EZE00100082,1895,14.0
USW00012839,1886,0.0
EZE00100082,1896,12.8
ITE00100554,1889,16.55
USW00013994,1884,0.0
ITE00100554,1890,18.1
EZE00100082,1897,11.1
USW00012839,1887,0.0
USW00013994,1885,0.0
EZE00100082,1898,12.9
ITE00100554,1891,17.6
USW00013994,1886,0.0
USW00012839,1888,0.0
EZE00100082,1899,12.95
EZE00100082,1900,11.35
ITE00100554,1892,17.8
USW00013994,1887,0.0
USW00012839,1889,0.0
USW00012839,1890,0.0
GM000010962,1893,11.2
USW00013994,1888,0.0
USW00012839,1891,0.0
GM000010962,1894,10.4
EZE00100082,1901,13.1
USW00012839,1892,0.0
USW00013994,1889,0.0
EZE00100082,1902,11.25
USW00013994,1890,0.0
GM000010962,1895,12.1
GM000010962,1896,8.4
EZE00100082,1904,12.2
USW00013994,1891,0.0
EZE00100082,1903,13.15
GM000010962,1897,10.05
USW00013994,1892,0.0
ITE00100554,1893,20.05
GM000010962,1898,10.5
EZE00100082,1905,10.85
GM000010962,1900,9.9
ITE00100554,1894,18.35
GM000010962,1899,10.8
EZE00100082,1907,12.95
EZE00100082,1906,13.35
ITE00100554,1895,18.65
EZE00100082,1908,12.1
ITE00100554,1896,18.8
USW00012839,1893,0.0
EZE00100082,1909,12.8
GM000010962,1901,10.15
ITE00100554,1897,19.5
USW00012839,1894,0.0
EZE00100082,1910,11.75
ITE00100554,1898,18.85
EZE00100082,1911,13.85
GM000010962,1902,8.25
ITE00100554,1900,18.85
ITE00100554,1899,19.05
GM000010962,1904,9.4
USW00012839,1895,0.0
GM000010962,1903,10.6
EZE00100082,1912,11.2
USW00013994,1893,0.0
USW00012839,1896,0.0
EZE00100082,1913,13.25
EZE00100082,1914,12.4
USW00013994,1894,0.0
GM000010962,1905,8.6
USW00012839,1897,0.0
GM000010962,1906,11.35
GM000010962,1907,9.9
EZE00100082,1915,11.7
USW00012839,1898,0.0
GM000010962,1908,9.1
USW00013994,1895,0.0
ITE00100554,1901,18.3
EZE00100082,1916,13.5
USW00012839,1900,0.0
